question_contains_api,question_score,question_favorites,question_views,question_user_rep,question_age,question_answer_count,question_user_accept_rate,question_user_is_reg,question_contains_code,question_edited,question_size,answers,answer_score,answer_age,answer_question_time_dff,answer_user_reputation,answer_user_accept_rate,answer_user_is_reg,answer_contains_code,answer_accepted_or_edit,answer_rank,answer_size,sent_codeblock,sent_total_tokens,sent_position,sent_api_position,sent_start_islower,sent_code_char_count,sent_contains_html_tags,sent_tagged_token_percent,sent_max_cosine,sent_avg_cosine,sentence,sent_pos,isMeaningful
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],2366,4846,855,30853,100,True,True,True,3,248,False,29,0,0,False,0,False,3.4482758620689653,0.7963673,0.6373836,"<p>Here's a way using only the standard Java library (note that the stream is not closed, your mileage may vary).</p>","-LRB- NN RB VBZ DT NN VBG RB DT JJ NNP NN -LRB- VB IN DT NN VBZ RB VBN , PRP$ NN MD VB -RRB- . -LRB- NN -RRB-",no
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],2366,4846,855,30853,100,True,True,True,3,248,False,14,119,18,False,76,True,7.142857142857142,0.6289325,0.48037556,"<pre><code>static String convertStreamToString(java.io.InputStream is) {
    java.util.",-LRB- NN -RRB- -LRB- NN NN NN -LRB- NN NN VBZ -RRB- NFP ADD,no
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],2366,4846,855,30853,100,True,True,True,3,248,False,34,206,0,False,0,False,2.941176470588235,0.92876947,0.34433454,"Scanner s = new java.util.Scanner(is).useDelimiter(""\\A"");
    return s.hasNext() ? s.next() : """";
}
</code></pre>","NN POS SYM JJ NNP -LRB- VBZ -RRB- NNP -LRB- `` SYM SYM NN '' -RRB- : NN NNP -LRB- -RRB- . ADD -LRB- -RRB- : `` `` : NN , NN NN -RRB-",no
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],2366,4846,855,30853,100,True,True,True,3,248,False,29,322,0,False,0,True,3.4482758620689653,0.5237423,0.38437906,"<p>I learned this trick from <a href=""https://community.oracle.com/blogs/pat/2004/10/23/stupid-scanner-tricks"" rel=""noreferrer"">""Stupid Scanner tricks""</a> article.","-LRB- NN PRP VBD DT NN IN -LRB- DT NN SYM `` ADD '' NN SYM `` NN '' -RRB- `` NNP NNP NNS '' , NN NN .",no
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],2366,4846,855,30853,100,True,True,True,3,248,False,11,487,0,False,0,False,9.090909090909092,0.71266854,0.50728565,"The reason it works is because <a href=""",DT NN PRP VBZ VBZ IN -LRB- DT NN SYM '',no
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],2366,4846,855,30853,100,True,True,True,3,248,False,51,527,0,True,0,False,0.0,0.889309,0.6966968,"http://download.oracle.com/javase/8/docs/api/java/util/Scanner.html"" rel=""noreferrer"">Scanner</a> iterates over tokens in the stream, and in this case we separate tokens using ""beginning of the input boundary"" (\A), thus giving us only one token for the entire contents of the stream.</p>","ADD `` VB '' NN `` NNP '' -RRB- VBZ IN NNS IN DT NN , CC IN DT NN PRP VBP NNS VBG `` NN IN DT NN NN '' -LRB- SYM LS -RRB- , RB VBG PRP RB CD NN IN DT JJ NNS IN DT NN . NN",no
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],2366,4846,855,30853,100,True,True,True,3,248,False,5,817,0,False,0,True,20.0,0.40067688,0.23596282,<p><strong>,-LRB- NN -LRB- JJ -RRB-,no
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],2366,4846,855,30853,100,True,True,True,3,248,False,47,828,0,False,7,True,4.25531914893617,0.8209426,0.63014776,"Note, if you need to be specific about the input stream's encoding, you can provide the second argument to <code>Scanner</code> constructor that indicates what character set to use (e.g. ""UTF-8"").</strong></p>","VB , IN PRP VBP TO VB JJ IN DT NN NN POS NN , PRP MD VB DT JJ NN IN -LRB- NN -RRB- NN -LRB- , NN -RRB- NN WDT VBZ WDT NN VBN TO VB -LRB- FW `` NNP HYPH CD '' -RRB- , NN",no
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],2366,4846,855,30853,100,True,True,True,3,248,False,14,1039,0,False,0,True,7.142857142857142,0.5372168,0.35064772,"<p>Hat tip goes also to <a href=""https://stackoverflow.com/users/68127/jacob-gabrielson"">",NN NN NN VBZ RB IN -LRB- DT NN SYM `` ADD '' -RRB-,no
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],2366,4846,855,30853,100,True,True,True,3,248,False,14,1128,0,False,0,False,0.0,0.64950514,0.43105212,"Jacob</a>, who once pointed me to the said article.</p>","NNP NNP , WP RB VBD PRP IN DT VBN NN -LRB- NN -RRB-",no
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],890,5684,17,10189,78,True,True,True,4,108,False,13,0,0,False,0,True,7.6923076923076925,0.40696612,0.18742324,"<p>Apache Commons allows:</p>
<pre><code>",-LRB- NN NNP NNP VBZ : -LRB- NN -RRB- -LRB- NN NN -RRB-,yes
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],890,5684,17,10189,78,True,True,True,4,108,False,22,41,0,False,0,False,4.545454545454546,0.64749527,0.27771252,"String myString = IOUtils.toString(myInputStream, &quot;UTF-8&quot;);
</code></pre>
<p>","NN NN SYM NNP -LRB- NNP , FW : NNP HYPH NNP : -RRB- : -LRB- NN NN -RRB- -LRB- NN -RRB-",yes
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],890,5684,17,10189,78,True,True,True,4,108,False,34,128,0,False,16,True,2.941176470588235,0.62210417,0.49703372,"Of course, you could choose other character encodings besides UTF-8.</p>
<p>Note: From Java versions 1.7 and upwards, you can use <code>StandardCharsets</code>","IN NN , PRP MD VB JJ NN NNS IN NNP CD NN -LRB- NN NN : IN NNP NNS CD CC RB , PRP MD VB -LRB- NN NNP -LRB- , NN -RRB-",no
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],890,5684,17,10189,78,True,True,True,4,108,False,39,288,242,True,29,True,2.564102564102564,0.63802993,0.36312947,"class for charsets instead of hardcoding as <code>&quot;UTF-8&quot;</code>.(ex: <code>StandardCharsets.UTF_8</code>)</p>
<p>Also see: (<a href=""http://commons.apache.org/proper/commons-io/javadocs/api-2.4/org/apache/commons/io/IOUtils.html#toString%28java.io.InputStream,%20java.lang.String"" rel=""nofollow noreferrer"">documentation</a>)</p>","NN IN NNS RB IN NN IN -LRB- ADD NN , FW : -LRB- ADD -RRB- -LRB- NN RB VB : -LRB- -LRB- SYM NN SYM `` ADD '' FW `` NN NN '' -RRB- NN NN -RRB- -RRB-",no
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],321,5701,0,4918,0,True,True,True,5,223,False,20,0,0,False,14,True,10.0,0.6216145,0.47034603,<p>Taking into account file one should first get a <code>java.io.Reader</code> instance.,"-LRB- NN VBG IN NN NN PRP MD RB VB DT -LRB- NN NN -LRB- , NN -RRB- NN .",no
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],321,5701,0,4918,0,True,True,True,5,223,False,17,89,43,False,13,True,17.647058823529413,0.7455143,0.516873,This can then be read and added to a <code>StringBuilder</code>,"DT MD RB VB VBN CC VBN IN DT -LRB- NN -RRB- NN -LRB- , NN -RRB-",no
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],321,5701,0,4918,0,True,True,True,5,223,False,10,153,21,False,12,True,10.0,0.36697382,0.22761293,(we don't need <code>StringBuffer</code>,"-LRB- PRP VBP RB VB -LRB- NN -LRB- , NN -RRB-",yes
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],321,5701,0,4918,0,True,True,True,5,223,False,21,194,58,True,13,True,4.761904761904762,0.77484334,0.59007263,"if we are not accessing it in multiple threads, and <code>StringBuilder</code> is faster).","IN PRP VBP RB VBG PRP IN JJ NNS , CC -LRB- NN -LRB- , NN -RRB- VBZ JJR -RRB- .",no
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],321,5701,0,4918,0,True,True,True,5,223,False,19,285,0,False,0,False,0.0,0.8421597,0.6115367,"The trick here is that we work in blocks, and as such don't need other buffering streams.","DT NN RB VBZ IN PRP VBP IN NNS , CC IN JJ VBP RB VB JJ NN NNS .",yes
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],321,5701,0,4918,0,True,True,True,5,223,False,11,375,0,False,0,False,0.0,0.7557664,0.58114576,The block size is parameterized for run-time performance optimization.</p>,DT NN NN VBZ VBN IN NN NN NN . -RRB-,no
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],321,5701,0,4918,0,True,True,True,5,223,True,125,451,25,False,563,True,2.4,0.8717426,0.35090828,"<pre><code>public static String slurp(final InputStream is, final int bufferSize) {
    final char[] buffer = new char[bufferSize];
    final StringBuilder out = new StringBuilder();
    try (Reader in = new InputStreamReader(is, ""UTF-8"")) {
        for (;;) {
            int rsz = in.read(buffer, 0, buffer.length);
            if (rsz &lt; 0)
                break;
            out.append(buffer, 0, rsz);
        }
    }
    catch (UnsupportedEncodingException ex) {
        /* ... */
    }
    catch (IOException ex) {
        /* ... */
    }
    return out.toString();
}
</code></pre>","-LRB- NN -RRB- -LRB- NN NN NN NN NN JJ NN VBZ , JJ NN NN -RRB- : JJ NN -LRB- -RRB- NN SYM JJ NN NN -RRB- : JJ NN IN SYM JJ NN -LRB- -RRB- : VB -LRB- NN IN SYM JJ NNP -LRB- VBZ , `` NNP HYPH CD '' -RRB- -RRB- : IN -LRB- , , -RRB- , NN NN SYM NN -LRB- NN , CD , NN -RRB- : IN -LRB- NN NN : CD -RRB- NN : RB . NN -LRB- NN , CD , NN -RRB- : NN NN NN -LRB- NN FW -RRB- NFP NFP , NFP NN NN -LRB- NN NN -RRB- NFP NFP , NFP SYM NN NN -LRB- -RRB- : NFP ADD NN -RRB-",no
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],272,4716,985,4064,68,True,True,True,6,76,False,5,0,0,False,0,False,0.0,0.40600234,0.17446353,<p>Use:</p>,-LRB- NN : NN -RRB-,no
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],272,4716,985,4064,68,True,True,True,6,76,False,3,13,0,False,0,True,0.0,0.38208497,0.15809329,<pre><code>,-LRB- NN NN,no
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],272,4716,985,4064,68,True,True,True,6,76,False,32,24,41,False,0,False,0.0,0.8673227,0.31206632,"InputStream in = /* Your InputStream */;
StringBuilder sb = new StringBuilder();
BufferedReader br = new BufferedReader(new InputStreamReader(in));
String read;",NN IN SYM NFP PRP$ NN NFP : NN NN SYM JJ NN -LRB- -RRB- : NNP NN SYM JJ NN -LRB- JJ NN -LRB- RB -RRB- -RRB- : NN NN :,no
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],272,4716,985,4064,68,True,True,True,6,76,False,23,186,0,True,0,False,0.0,0.8592553,0.21340773,"while ((read=br.readLine()) != null) {
    //System.out.println(read);
    sb.append(read);
}",IN -LRB- -LRB- FW FW -LRB- -RRB- -RRB- NFP NN -RRB- -LRB- ADD NN -RRB- : NN NN -LRB- VB -RRB- : NFP,no
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],272,4716,985,4064,68,True,True,True,6,76,False,13,281,24,True,0,False,7.6923076923076925,0.84314716,0.22631514,"br.close();
return sb.toString();
</code></pre>",NN -LRB- -RRB- : NN NN -LRB- -RRB- : NFP NN NN -RRB-,no
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],188,3226,2475,99253,100,True,True,True,7,73,False,47,0,91,False,141,True,6.382978723404255,0.62931883,0.35960707,"<p>For completeness here is <strong>Java 9</strong> solution:</p>
<pre><code>public static String toString(InputStream input) throws IOException {
    return new String(input.readAllBytes(), StandardCharsets.UTF_8);
}
</code></pre>
<p>","NN IN NN RB VBZ -LRB- JJ -RRB- NNP FW JJ -RRB- NN -RRB- -LRB- NN -LRB- NN NN NN NN -LRB- NN NN -RRB- VBZ NN : NN JJ NN -LRB- NNP -RRB- , NNP . NNP -RRB- : NN GW NN -RRB- -LRB- NN -RRB-",no
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],188,3226,2475,99253,100,True,True,True,7,73,False,8,235,0,False,0,False,12.5,0.6659593,0.49970782,"This uses the <a href=""",DT VBZ DT -LRB- DT NN SYM '',no
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],188,3226,2475,99253,100,True,True,True,7,73,False,10,258,0,True,12,True,10.0,0.59976614,0.16572767,"https://docs.oracle.com/javase/9/docs/api/java/io/InputStream.html#readAllBytes--"" rel=""noreferrer""><code>readAllBytes</code></a>",ADD `` NN NN '' -LRB- NNP NN -RRB- -RRB-,yes
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],188,3226,2475,99253,100,True,True,True,7,73,False,8,388,0,True,0,False,0.0,0.7228466,0.5560935,method which was added to Java 9.</p>,NN WDT VBD VBN IN NNP CD NN,yes
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],186,5102,599,2641,0,True,True,True,8,100,False,20,0,0,False,0,False,0.0,0.55548835,0.40507597,<p>If you are using Google-Collections/Guava you could do the following:</p>,"NFP -RRB- IN PRP VBP VBG NNP HYPH NNPS , NNP PRP MD VB DT VBG : -LRB- NN -RRB-",no
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],186,5102,599,2641,0,True,True,True,8,100,False,4,78,0,False,0,True,25.0,0.38208497,0.15809329,<pre><code>,-LRB- NN NN -RRB-,no
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],186,5102,599,2641,0,True,True,True,8,100,False,28,89,25,False,0,False,3.571428571428571,0.887119,0.40003395,"InputStream stream = ...
String content = CharStreams.toString(new InputStreamReader(stream, Charsets.UTF_8));
Closeables.closeQuietly(stream);
</code></pre>","NN NN SYM , NN NN SYM NNP -LRB- JJ NN -LRB- NN , NNP CD -RRB- -RRB- : NNP -LRB- NN -RRB- : -LRB- NN NN -RRB-",no
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],186,5102,599,2641,0,True,True,True,8,100,False,23,248,0,False,17,True,8.695652173913043,0.64166427,0.46681446,<p>Note that the second parameter (i.e. Charsets.UTF_8) for the <code>InputStreamReader</code>,"-LRB- NN NN IN DT JJ NN -LRB- FW NNS . NNP -RRB- IN DT -LRB- NN -RRB- NN -LRB- , NN -RRB-",no
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],186,5102,599,2641,0,True,True,True,8,100,False,25,343,0,True,0,False,4.0,0.84118706,0.5298689,"isn't necessary, but it is generally a good idea to specify the encoding if you know it (which you should!)</p>","VBZ RB JJ , CC PRP VBZ RB DT JJ NN TO VB DT NN IN PRP VBP PRP -LRB- WDT PRP MD . -RRB- .",no
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],138,4437,1264,10206,89,True,True,True,9,182,False,21,0,0,False,0,False,0.0,0.7354203,0.595894,<p>This is the best pure Java solution that fits perfectly for Android and any other JVM.</p>,"NFP -RRB- DT VBZ DT JJS JJ NNP NN WDT VBZ RB IN NNP CC DT JJ NN , NN -RRB-",yes
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],138,4437,1264,10206,89,True,True,True,9,182,False,25,95,0,False,0,False,0.0,0.81362617,0.6340379,"<p>This solution works amazingly well... it is simple, fast, and works on small and large streams just the same!!","NFP -RRB- DT NN VBZ RB RB , PRP VBZ JJ , JJ , CC VBZ IN JJ CC JJ NNS RB DT JJ .",yes
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],138,4437,1264,10206,89,True,True,True,9,182,False,16,209,0,False,0,True,12.5,0.46069986,0.30708033,(see benchmark above.. <strong>No. 8</strong>)</p>,-LRB- VB NN RB . -LRB- JJ -RRB- NN CD -LRB- JJ -RRB- -RRB- . -RRB-,no
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],138,4437,1264,10206,89,True,True,True,9,182,False,30,261,18,False,158,True,6.666666666666667,0.8093748,0.44434938,"<pre><code>public String readFullyAsString(InputStream inputStream, String encoding)
        throws IOException {
    return readFully(inputStream).toString(encoding);
}","-LRB- NN -RRB- -LRB- NN NN NN NN -LRB- NN NN , NN NN -RRB- VBZ NN : NN RB -LRB- NN -RRB- SYM NN -LRB- NN -RRB- : NFP",no
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],138,4437,1264,10206,89,True,True,True,9,182,False,22,432,0,True,0,False,0.0,0.75890315,0.25696167,"public byte[] readFullyAsBytes(InputStream inputStream)
        throws IOException {
    return readFully(inputStream).toByteArray();
}",JJ NN -LRB- -RRB- NN -LRB- NN NN -RRB- VBZ NN HYPH NN RB -LRB- NN -RRB- NNP -LRB- -RRB- : NFP,yes
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],138,4437,1264,10206,89,True,True,True,9,182,False,68,569,0,True,0,False,1.4705882352941175,0.8705118,0.3287063,"private ByteArrayOutputStream readFully(InputStream inputStream)
        throws IOException {
    ByteArrayOutputStream baos = new ByteArrayOutputStream();
    byte[] buffer = new byte[1024];
    int length = 0;
    while ((length = inputStream.read(buffer)) != -1) {
        baos.write(buffer, 0, length);
    }
    return baos;
}
</code></pre>","JJ NNP RB -LRB- NNP NN -RRB- VBZ NN HYPH NNP NNP SYM JJ NNP -LRB- -RRB- : NN -LRB- -RRB- NN SYM JJ NN -LRB- CD -RRB- : NN NN SYM CD : IN -LRB- -LRB- NN SYM NN -LRB- NN -RRB- -RRB- SYM , CD -RRB- : NNS . NN NN , CD , NN -RRB- : NN NN NNS : NN , NN NN -RRB-",yes
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],80,5500,201,1400,0,True,True,True,10,88,False,12,0,0,False,89,True,0.0,0.55049515,0.41618714,"<p>Use:</p>
<pre><code>import java.io.BufferedInputStream;
import java.io.ByteArrayOutputStream;
import java.io.",NNP -RRB- -LRB- ADD GW ADD : NN NN : NN ADD,no
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],80,5500,201,1400,0,True,True,True,10,88,False,4,46,0,False,0,False,0.0,0.7485359,0.55293065,"InputStream;
import java.io.",NN : NN ADD,no
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],80,5500,201,1400,0,True,True,True,10,88,False,2,140,0,False,0,False,0.0,0.72159845,0.33861077,IOException;,NNP :,yes
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],80,5500,201,1400,0,True,True,True,10,88,False,11,154,14,True,0,False,0.0,0.75313795,0.4992515,"public static String readInputStreamAsString(InputStream in)
    throws IOException {",JJ JJ NN NN -LRB- NN NN -RRB- VBZ NN .,yes
True,4739,0,2696520,48251,5702,66,100,True,True,True,129,[],80,5500,201,1400,0,True,True,True,10,88,False,59,245,276,False,0,False,5.084745762711865,0.8999685,0.28700805,"BufferedInputStream bis = new BufferedInputStream(in);
    ByteArrayOutputStream buf = new ByteArrayOutputStream();
    int result = bis.read();
    while(result != -1) {
        byte b = (byte)result;
        buf.write(b);
        result = bis.read();
    }
    return buf.toString();
}
</code></pre>","NNP NNP SYM JJ NNP -LRB- IN -RRB- : NNP FW SYM JJ NNP -LRB- -RRB- : JJ NN SYM NN -LRB- -RRB- : IN -LRB- NN SYM , CD -RRB- : NN NN SYM -LRB- NN -RRB- NN : NN NN -RRB- : NN SYM NN -RRB- : SYM NN NN -LRB- -RRB- : NFP ADD NN -RRB-",no
True,1902,0,223301,21103,4139,14,45,True,True,True,128,[],1195,4139,0,116700,99,True,True,True,1,229,False,14,0,0,False,0,False,0.0,0.6185479,0.5056363,"<p>The other answers explain why, but here is how.</p>","NFP -RRB- DT JJ NNS VBP WRB , CC RB VBZ WRB . -RRB-",no
True,1902,0,223301,21103,4139,14,45,True,True,True,128,[],1195,4139,0,116700,99,True,True,True,1,229,False,11,56,0,False,6,True,9.090909090909092,0.46623182,0.35204118,<p>Given an instance of <code>Random</code>:</p>,-LRB- NN VBN DT NN IN -LRB- ADD NN -RRB- -RRB-,no
True,1902,0,223301,21103,4139,14,45,True,True,True,128,[],1195,4139,0,116700,99,True,True,True,1,229,True,16,106,0,False,34,True,12.5,0.60181147,0.24715857,"<pre><code>Random r = new Random(-229985452)
</code></pre>","-LRB- NN NN -RRB- NN NN SYM JJ NN -LRB- , CD -RRB- GW NN -RRB-",no
True,1902,0,223301,21103,4139,14,45,True,True,True,128,[],1195,4139,0,116700,99,True,True,True,1,229,False,19,166,0,False,13,True,5.263157894736842,0.4591583,0.3183135,<p>The first 6 numbers that <code>r.nextInt(27)</code> generates are:</p>,LS -RRB- DT JJ CD NNS WDT -LRB- NNP -LRB- CD -RRB- SYM NN -RRB- VBZ VBP JJ -RRB-,no
True,1902,0,223301,21103,4139,14,45,True,True,True,128,[],1195,4139,0,116700,99,True,True,True,1,229,True,11,241,0,False,15,True,9.090909090909092,0.36523142,0.08448616,"<pre><code>8
5
12
12
15
0
</code></pre>",-LRB- NN NN CD CD CD CD CD GW NN -RRB-,no
True,1902,0,223301,21103,4139,14,45,True,True,True,128,[],1195,4139,0,116700,99,True,True,True,1,229,False,34,282,0,False,46,True,8.823529411764707,0.5104401,0.3572758,<p>and the first 6 numbers that <code>r.nextInt(27)</code> generates given <code>Random r = new Random(-147909649)</code> are:</p>,"-LRB- NN CC DT JJ CD NNS WDT -LRB- NNP -LRB- CD -RRB- -LRB- NN -RRB- VBZ VBN -LRB- NN -RRB- NNP NN SYM JJ NN -LRB- SYM CD -RRB- , NN -RRB- NN",no
True,1902,0,223301,21103,4139,14,45,True,True,True,128,[],1195,4139,0,116700,99,True,True,True,1,229,True,11,414,0,False,16,True,9.090909090909092,0.37779278,0.08737296,"<pre><code>23
15
18
12
4
0
</code></pre>",-LRB- NN NN CD CD CD CD CD GW NN -RRB-,no
True,1902,0,223301,21103,4139,14,45,True,True,True,128,[],1195,4139,0,116700,99,True,True,True,1,229,False,20,456,0,False,1,True,10.0,0.6818533,0.55178756,<p>Then just add those numbers to the integer representation of the character <code>`</code>,-LRB- NN -RRB- RB RB VB DT NNS IN DT NN NN IN DT NN -LRB- NN -RRB- NN -RRB-,no
True,1902,0,223301,21103,4139,14,45,True,True,True,128,[],1195,4139,0,116700,99,True,True,True,1,229,False,8,549,0,False,0,False,0.0,0.64410293,0.3895844,(which is 96):</p>,"-LRB- WDT VBZ CD -RRB- , NN -RRB-",no
True,1902,0,223301,21103,4139,14,45,True,True,True,128,[],1195,4139,0,116700,99,True,True,True,1,229,False,42,569,0,False,99,True,0.0,0.7033928,0.24770519,"<pre><code>8  + 96 = 104 --&gt; h
5  + 96 = 101 --&gt; e
12 + 96 = 108 --&gt; l
12 + 96 = 108 --&gt; l
15 + 96 = 111 --&gt; o",-LRB- NN NN SYM CD SYM CD SYM : NN CD SYM CD SYM CD SYM : NN CD SYM CD SYM CD SYM : NNP CD SYM CD SYM CD SYM : NN CD SYM CD SYM CD SYM : NN,no
True,1902,0,223301,21103,4139,14,45,True,True,True,128,[],1195,4139,0,116700,99,True,True,True,1,229,False,43,696,0,False,0,False,2.3255813953488373,0.7043193,0.23745503,"23 + 96 = 119 --&gt; w
15 + 96 = 111 --&gt; o
18 + 96 = 114 --&gt; r
12 + 96 = 108 --&gt; l
4  + 96 = 100 --&gt; d
</code></pre>",CD SYM CD SYM CD SYM : NN CD SYM CD SYM CD SYM : NNS CD SYM CD SYM CD SYM : NN CD SYM CD SYM CD SYM : NN CD SYM CD SYM CD SYM : NN GW NN -RRB-,no
True,1902,0,223301,21103,4139,14,45,True,True,True,128,[],954,4139,0,28657,100,True,True,True,2,68,False,39,0,0,False,36,True,7.6923076923076925,0.57240915,0.46340916,"<p>When <code>java.util.Random</code> is instantiated with a specific seed parameter (in this case <code>-229985452</code> or <code>-147909649</code>), it follows the random number generation algorithm <em>beginning</em>","NN WRB -LRB- NN NN -RRB- VBZ VBN IN DT JJ NN NN -LRB- IN DT NN -LRB- NN -RRB- CC -LRB- NN NN -RRB- -RRB- , PRP VBZ DT JJ NN NN NN -LRB- NN , PRP -RRB-",yes
True,1902,0,223301,21103,4139,14,45,True,True,True,128,[],954,4139,0,28657,100,True,True,True,2,68,False,29,221,0,True,6,True,3.4482758620689653,0.6349961,0.5259498,"with that seed value.</p>
<p>Every <code>Random</code> constructed with the same seed will generate the same pattern of numbers every time.</p>","IN DT NN NN -RRB- -LRB- NN DT -LRB- NN , NN -RRB- VBN IN DT JJ NN MD VB DT JJ NN IN NNS DT NN . NN",no
True,1902,0,223301,21103,4139,14,45,True,True,True,128,[],261,4138,1,3443,0,True,True,True,3,490,False,51,0,0,False,0,False,5.88235294117647,0.8381784,0.58970237,"<p>Everyone here did a great job of explaining how the code works and showing how you can construct your own examples, but here's an information theoretical answer showing why we can reasonably expect a solution to exist that the brute force search will eventually find.</p>
<p>","NN NN RB VBD DT JJ NN IN VBG WRB DT NN VBZ CC VBG WRB PRP MD VB PRP$ JJ NNS , CC RB VBZ DT NN JJ NN VBG WRB PRP MD RB VB DT NN TO VB IN DT NN NN NN MD RB VB . -LRB- NN -RRB-",no
True,1902,0,223301,21103,4139,14,45,True,True,True,128,[],261,4138,1,3443,0,True,True,True,3,490,False,15,278,0,False,1,True,13.333333333333334,0.6581926,0.5452273,The 26 different lower-case letters form our alphabet <code>Σ</code>.,DT CD JJ JJR HYPH NN NNS VBP PRP$ NN -LRB- NN NN NN NFP,yes
True,1902,0,223301,21103,4139,14,45,True,True,True,128,[],261,4138,1,3443,0,True,True,True,3,490,False,57,348,0,False,17,True,15.789473684210526,0.6118405,0.50170344,"To allow generating words of different lengths, we further add a terminator symbol <code>⊥</code> to yield an extended alphabet <code>Σ' := Σ ∪ {⊥}</code>.</p>
<p>Let <code>α</code> be a symbol and X a uniformly distributed random variable over <code>Σ'</code>.","TO VB VBG NNS IN JJ NNS , PRP RB VBP DT NN NN -LRB- NN -RRB- NN -RRB- TO VB DT VBN NN -LRB- NN -RRB- NN '' SYM NN SYM NN -RRB- -LRB- NN VB -LRB- NN NN -RRB- VB DT NN CC NN DT RB VBN JJ NN IN -LRB- NN NN NN -RRB-",yes
True,1902,0,223301,21103,4139,14,45,True,True,True,128,[],261,4138,1,3443,0,True,True,True,3,490,False,86,610,0,False,12,True,2.3255813953488373,0.64941156,0.35721794,"The probability of obtaining that symbol, <code>P(X = α)</code>, and its information content, <code>I(α)</code>, are given by:</p>
<blockquote>
<p>P(X = α) = 1/|Σ'| = 1/27</p>
<p>I(α) = -log₂[P(X = α)] = -log₂(1/27) = log₂(27)</p>
</blockquote>
<p>","DT NN IN VBG DT NN , -LRB- NN -RRB- NN NN SYM NN , NN , CC PRP VBZ NN NN , -LRB- NN -RRB- PRP -LRB- NN -RRB- SYM NN , VBP VBN IN CD NN -LRB- ADD -RRB- -LRB- NN NN SYM CD SYM CD , NN NFP NFP SYM NN -LRB- NN -LRB- NN -RRB- SYM , NN -LRB- NN NN SYM NN -RRB- -RRB- SYM , NN -LRB- CD -RRB- SYM NN -LRB- CD -RRB- NFP NFP NN -RRB- -LRB- NN -RRB-",no
True,1902,0,223301,21103,4139,14,45,True,True,True,128,[],261,4138,1,3443,0,True,True,True,3,490,False,41,858,0,False,27,True,7.317073170731707,0.56682,0.3360752,"For a word <code>ω ∈ Σ*</code> and its <code>⊥-</code>terminated counterpart <code>ω' := ω · ⊥ ∈ (Σ')*</code>, we have</p>
<blockquote>
<p>","IN DT NN -LRB- NN -RRB- : NN NN NN -RRB- CC PRP$ -LRB- FW FW NN -LRB- FW '' SYM SYM : : FW -LRB- NN '' -RRB- : NN , PRP VBP , NN -LRB- NN -RRB- -LRB- NN",no
